CustomTimestamp,UserPrincipalName,ThreatType,ThreatInstance,Department,Country,Operation,Result
2026-01-06 19:15:16,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-07 17:26:09,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-07 16:12:02,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-07 11:56:13,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-07 15:55:22,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-07 12:49:38,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-07 19:10:35,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-07 10:08:10,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-07 20:06:18,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-07 15:40:21,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-07 09:02:15,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-08 18:15:02,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-08 21:07:58,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-08 14:58:05,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-08 13:06:32,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-08 09:13:16,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-08 19:20:49,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-08 17:37:54,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-08 17:48:32,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-08 09:06:03,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-08 21:21:21,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-09 19:17:06,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-09 19:14:54,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-09 11:46:11,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-09 19:30:18,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-09 22:30:50,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-09 20:57:02,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-09 06:04:20,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-09 09:13:12,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-09 19:30:09,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-09 10:46:07,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-09 03:32:55,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-09 13:23:33,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-09 02:10:14,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-09 20:06:57,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-09 07:13:37,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-09 00:16:58,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-09 07:46:17,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-09 00:11:41,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-09 07:39:04,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-09 06:41:42,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-09 19:14:17,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-09 10:58:09,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-09 07:54:51,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-09 16:19:34,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-09 13:55:26,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-10 13:34:20,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-10 15:43:07,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-10 04:36:04,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-10 19:53:54,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-10 08:38:36,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-10 22:49:50,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-10 21:09:34,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-10 13:21:50,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-10 01:20:07,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-10 02:00:11,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-10 19:58:11,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-10 00:28:54,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-10 05:33:43,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-10 22:07:06,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-10 05:36:09,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-10 13:45:24,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-10 00:23:02,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-10 06:15:13,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-10 07:44:37,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-10 12:49:39,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-10 04:51:22,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-10 19:05:01,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-10 20:45:29,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-10 05:38:40,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-10 22:13:28,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-10 07:48:47,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-10 13:17:15,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-10 15:36:49,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-10 18:49:31,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-11 19:51:25,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-11 10:39:17,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-11 03:42:31,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-11 13:32:37,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-11 14:09:34,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-11 05:42:37,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-11 04:09:20,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-11 01:04:41,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-11 11:52:52,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-11 03:29:45,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-11 15:56:07,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-11 20:49:33,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-11 05:00:46,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-11 14:45:25,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-11 11:54:58,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-11 01:00:20,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-11 14:56:10,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-11 17:12:45,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-11 04:44:44,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-11 07:31:24,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-11 10:12:04,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-11 06:45:34,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-11 14:40:10,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-11 20:15:44,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-11 07:20:17,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-11 09:43:09,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-11 14:27:42,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-11 19:42:42,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-12 20:49:29,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-12 14:39:44,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-12 11:45:09,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-12 20:21:16,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-12 01:44:47,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-12 15:45:05,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-12 01:39:20,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-12 20:28:26,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-12 13:07:06,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-12 19:03:17,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-12 18:35:37,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-12 21:48:04,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-12 20:13:19,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-12 15:38:11,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-12 21:50:44,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-12 06:41:57,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-12 15:05:24,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-12 19:58:48,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-12 13:27:14,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-12 02:38:46,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-12 09:29:16,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-12 11:13:54,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-12 02:25:06,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-12 09:02:40,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-12 11:18:44,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-12 19:43:10,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-12 21:38:09,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-12 18:24:33,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-12 15:56:22,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-12 01:10:02,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-13 16:55:47,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-13 00:34:49,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-13 09:01:21,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-13 19:36:56,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-13 21:08:29,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-13 20:56:36,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-13 05:06:24,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-13 09:56:05,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-13 13:40:23,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-13 17:07:28,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-13 14:04:08,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-13 02:05:19,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-13 21:17:11,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-13 08:23:12,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-13 09:43:13,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-13 00:45:23,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-13 02:55:08,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-13 05:43:03,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-13 20:00:26,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-13 14:49:43,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-13 02:58:17,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-13 01:40:55,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-13 12:57:12,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-13 16:35:11,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-13 07:34:52,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-13 20:04:29,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-13 12:38:16,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-13 10:03:57,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-13 13:50:13,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-13 13:51:24,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-13 03:11:30,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-13 18:34:21,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-13 08:51:27,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,NG,StorageRead,Failed
2026-01-14 01:23:22,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 18:39:13,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 21:42:47,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 01:22:24,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 10:14:04,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 07:55:12,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 08:23:42,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 18:50:39,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 14:10:04,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 08:13:36,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 03:04:44,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 00:05:23,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 18:27:53,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 04:51:34,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 09:05:43,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 18:23:25,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 13:31:33,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 13:51:01,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 11:25:40,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 18:52:47,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 03:24:12,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,IR,StorageRead,Failed
2026-01-14 22:45:50,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-14 00:38:10,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-14 10:16:29,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-14 16:30:47,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-14 03:42:00,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-14 05:45:44,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-14 03:15:02,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-14 02:53:09,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-14 01:48:17,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-14 07:26:44,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-14 15:00:45,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-14 06:29:49,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-14 08:56:42,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
2026-01-14 11:10:17,edward.williams@garciapablo933gmail.onmicrosoft.com,BruteForce_APT,BF_09,shared,TOR,StorageRead,Failed
